Product_ID,Product_Name,Product_Category_ID,Business_Unit,Product_Type,Development_Date,Lifecycle_Status,Risk_Category
103556,Product_103556,5,Regulatory Affairs,New Product,2024-01-01,Launched,Medium
103557,Product_103557,3,Product Management,Software,2023-08-06,Approved,Medium
103558,Product_103558,6,Regulatory Affairs,New Product,2022-03-01,Development,Low
103559,Product_103559,4,Product Management,Reagent,2025-03-03,Post-Market,Low
103560,Product_103560,3,Diagnostics,Platform,2025-03-09,Approved,Low
103561,Product_103561,5,Research,Platform,2025-06-09,Development,Low
103562,Product_103562,3,Product Management,Platform,2024-10-20,Launched,Low
103563,Product_103563,6,Diagnostics,Component,2023-04-24,Launched,Medium
103564,Product_103564,1,Quality Assurance,Platform,2024-10-02,Launched,Medium
103565,Product_103565,6,Product Management,Platform,2025-08-10,Launched,Medium
103566,Product_103566,5,Diagnostics,New Product,2022-02-20,Approved,Low
103567,Product_103567,6,Diagnostics,Platform,2024-01-11,Launched,High
103568,Product_103568,3,Diagnostics,Reagent,2024-08-10,Launched,Medium
103569,Product_103569,6,Product Management,New Product,2025-12-10,Launched,Medium
103570,Product_103570,2,Regulatory Affairs,Reagent,2024-01-02,Development,Low
103571,Product_103571,5,Regulatory Affairs,Reagent,2025-07-09,Launched,Low
103572,Product_103572,1,Regulatory Affairs,Component,2025-01-16,Launched,Low
103573,Product_103573,2,Regulatory Affairs,New Product,2025-02-28,Approved,Low
103574,Product_103574,3,Research,Component,2022-05-22,Approved,Low
103575,Product_103575,2,Diagnostics,Reagent,2024-01-07,Post-Market,Medium
103576,Product_103576,2,Diagnostics,Platform,2024-12-26,Launched,High
103577,Product_103577,6,Product Management,New Product,2022-07-02,Post-Market,Medium
103578,Product_103578,2,Product Management,Platform,2025-11-06,Launched,Low
103579,Product_103579,5,Research,Platform,2024-09-26,Submission,Low
103580,Product_103580,1,Research,New Product,2025-05-28,Development,Low
103581,Product_103581,5,Regulatory Affairs,New Product,2024-07-13,Launched,Low
103582,Product_103582,5,Product Management,Component,2025-07-30,Launched,Low
103583,Product_103583,3,Regulatory Affairs,Platform,2025-08-08,Approved,Low
103584,Product_103584,5,Regulatory Affairs,New Product,2022-04-21,Approved,Low
103585,Product_103585,6,Diagnostics,Reagent,2025-10-01,Launched,Low
103586,Product_103586,5,Regulatory Affairs,New Product,2024-02-13,Submission,High
103587,Product_103587,2,Product Management,New Product,2023-12-16,Development,Medium
103588,Product_103588,3,Regulatory Affairs,New Product,2022-12-27,Post-Market,Medium
103589,Product_103589,5,Quality Assurance,New Product,2023-08-14,Launched,Medium
103590,Product_103590,2,Product Management,Component,2024-03-07,Launched,Low
103591,Product_103591,5,Quality Assurance,New Product,2024-02-18,Post-Market,Low
103592,Product_103592,2,Regulatory Affairs,Reagent,2024-10-29,Launched,Medium
103593,Product_103593,5,Regulatory Affairs,Reagent,2024-09-19,Approved,Low
103594,Product_103594,1,Regulatory Affairs,New Product,2024-12-27,Launched,Medium
103595,Product_103595,1,Research,Software,2024-04-25,Launched,Low
103596,Product_103596,6,Regulatory Affairs,Component,2025-12-19,Post-Market,Medium
103597,Product_103597,6,Diagnostics,Reagent,2025-07-07,Submission,Low
103598,Product_103598,6,Regulatory Affairs,New Product,2025-10-31,Launched,Low
103599,Product_103599,6,Diagnostics,Component,2024-11-23,Post-Market,Medium
103600,Product_103600,3,Regulatory Affairs,New Product,2022-12-28,Approved,Low
103601,Product_103601,2,Quality Assurance,New Product,2025-11-10,Launched,High
103602,Product_103602,1,Regulatory Affairs,Reagent,2025-08-30,Approved,Medium
103603,Product_103603,3,Product Management,New Product,2023-03-10,Development,Medium
103604,Product_103604,2,Regulatory Affairs,Platform,2025-07-15,Development,Low
103605,Product_103605,6,Quality Assurance,New Product,2024-02-02,Launched,Medium
103606,Product_103606,1,Research,Reagent,2024-11-22,Development,Low
103607,Product_103607,1,Quality Assurance,Platform,2023-05-15,Launched,Low
103608,Product_103608,2,Product Management,New Product,2023-01-12,Approved,Medium
103609,Product_103609,1,Quality Assurance,Component,2023-08-11,Development,Low
103610,Product_103610,2,Diagnostics,New Product,2022-10-03,Approved,Medium
103611,Product_103611,4,Quality Assurance,New Product,2022-07-26,Launched,Medium
103612,Product_103612,2,Quality Assurance,Component,2023-09-29,Approved,High
103613,Product_103613,4,Research,Reagent,2025-10-16,Launched,Low
103614,Product_103614,6,Product Management,Software,2022-02-27,Launched,Low
103615,Product_103615,4,Regulatory Affairs,New Product,2023-04-23,Launched,High
103616,Product_103616,5,Diagnostics,New Product,2023-02-19,Launched,Low
103617,Product_103617,2,Regulatory Affairs,Software,2022-10-31,Launched,Low
103618,Product_103618,1,Product Management,New Product,2022-04-18,Launched,Low
103619,Product_103619,2,Research,Software,2022-09-14,Approved,Low
103620,Product_103620,6,Research,Platform,2024-02-06,Development,Low
103621,Product_103621,4,Regulatory Affairs,Reagent,2023-09-16,Post-Market,Medium
103622,Product_103622,2,Quality Assurance,Platform,2024-06-19,Launched,Medium
103623,Product_103623,3,Diagnostics,Reagent,2025-06-05,Launched,Low
103624,Product_103624,6,Quality Assurance,Platform,2022-06-12,Launched,Low
103625,Product_103625,4,Quality Assurance,Software,2023-04-28,Launched,Low
103626,Product_103626,4,Quality Assurance,New Product,2025-06-30,Development,Low
103627,Product_103627,6,Diagnostics,Component,2022-12-11,Approved,Low
103628,Product_103628,4,Regulatory Affairs,New Product,2022-05-22,Approved,Low
103629,Product_103629,4,Research,New Product,2022-12-16,Launched,Medium
103630,Product_103630,1,Quality Assurance,Platform,2023-08-02,Launched,Medium
103631,Product_103631,1,Product Management,New Product,2023-01-09,Approved,Low
103632,Product_103632,6,Product Management,Reagent,2024-01-02,Approved,Medium
103633,Product_103633,4,Diagnostics,Reagent,2022-10-26,Post-Market,Low
103634,Product_103634,3,Quality Assurance,Software,2024-04-30,Launched,Medium
103635,Product_103635,4,Regulatory Affairs,Platform,2025-06-18,Launched,Medium
103636,Product_103636,1,Diagnostics,New Product,2023-04-12,Approved,Low
103637,Product_103637,6,Quality Assurance,Platform,2024-03-03,Launched,Medium
103638,Product_103638,1,Quality Assurance,New Product,2024-11-07,Launched,Medium
103639,Product_103639,5,Regulatory Affairs,Component,2022-04-07,Submission,High
103640,Product_103640,3,Product Management,Reagent,2023-05-14,Approved,Low
103641,Product_103641,2,Product Management,New Product,2024-07-15,Launched,High
103642,Product_103642,1,Research,New Product,2023-01-05,Launched,Low
103643,Product_103643,5,Product Management,New Product,2023-08-25,Approved,Low
103644,Product_103644,1,Quality Assurance,Platform,2023-10-25,Submission,Medium
103645,Product_103645,1,Quality Assurance,New Product,2025-09-30,Approved,High
103646,Product_103646,5,Product Management,Platform,2022-06-15,Launched,High
103647,Product_103647,2,Research,New Product,2024-07-15,Launched,Low
103648,Product_103648,2,Quality Assurance,New Product,2025-11-12,Post-Market,Low
103649,Product_103649,2,Quality Assurance,Software,2025-08-15,Approved,Low
103650,Product_103650,6,Diagnostics,Reagent,2024-03-14,Launched,High
103651,Product_103651,2,Research,New Product,2023-07-22,Approved,High
103652,Product_103652,1,Regulatory Affairs,New Product,2022-07-30,Launched,Low
103653,Product_103653,2,Regulatory Affairs,New Product,2023-01-18,Post-Market,Low
103654,Product_103654,1,Product Management,Software,2025-03-09,Launched,Medium
103655,Product_103655,2,Regulatory Affairs,Component,2022-02-09,Launched,Low
103656,Product_103656,1,Diagnostics,Component,2024-11-18,Development,Low
103657,Product_103657,1,Diagnostics,Component,2025-09-20,Post-Market,Medium
103658,Product_103658,3,Product Management,Reagent,2023-09-21,Launched,Low
103659,Product_103659,6,Product Management,New Product,2025-03-28,Submission,Medium
103660,Product_103660,1,Product Management,New Product,2025-12-08,Launched,High
103661,Product_103661,1,Regulatory Affairs,Platform,2025-01-17,Launched,Low
103662,Product_103662,6,Research,Platform,2024-01-02,Post-Market,Medium
103663,Product_103663,6,Research,New Product,2024-04-04,Approved,Medium
103664,Product_103664,4,Product Management,Reagent,2022-11-07,Launched,Medium
103665,Product_103665,2,Regulatory Affairs,Component,2022-07-12,Launched,High
103666,Product_103666,3,Diagnostics,Reagent,2025-03-02,Approved,Low
103667,Product_103667,1,Research,Reagent,2024-01-29,Launched,High
103668,Product_103668,1,Quality Assurance,Component,2025-09-18,Launched,Medium
103669,Product_103669,2,Regulatory Affairs,Reagent,2024-12-21,Launched,Low
103670,Product_103670,4,Quality Assurance,Software,2023-01-19,Post-Market,Medium
103671,Product_103671,2,Regulatory Affairs,Platform,2025-11-07,Post-Market,Medium
103672,Product_103672,4,Regulatory Affairs,Component,2022-01-10,Launched,Low
103673,Product_103673,2,Quality Assurance,Reagent,2022-05-20,Submission,Medium
103674,Product_103674,2,Regulatory Affairs,Software,2024-06-09,Post-Market,Low
103675,Product_103675,5,Diagnostics,Software,2024-06-01,Approved,Low
103676,Product_103676,6,Regulatory Affairs,New Product,2024-12-06,Launched,Medium
103677,Product_103677,2,Product Management,Reagent,2024-08-03,Post-Market,Medium
103678,Product_103678,4,Research,Platform,2023-01-17,Approved,Medium
103679,Product_103679,2,Regulatory Affairs,Component,2022-08-05,Submission,Medium
103680,Product_103680,1,Quality Assurance,Component,2025-11-08,Post-Market,Low
103681,Product_103681,5,Regulatory Affairs,Component,2023-05-10,Development,Low
103682,Product_103682,1,Research,New Product,2022-09-02,Submission,Low
103683,Product_103683,3,Diagnostics,Software,2022-04-12,Approved,Low
103684,Product_103684,3,Regulatory Affairs,New Product,2025-03-16,Launched,Low
103685,Product_103685,1,Product Management,New Product,2025-05-19,Launched,High
103686,Product_103686,1,Research,New Product,2025-07-04,Approved,Low
103687,Product_103687,2,Regulatory Affairs,Component,2025-05-30,Post-Market,Medium
103688,Product_103688,6,Product Management,New Product,2022-09-07,Launched,Medium
103689,Product_103689,4,Quality Assurance,Platform,2022-01-21,Launched,Low
103690,Product_103690,2,Quality Assurance,Reagent,2024-01-03,Approved,Low
103691,Product_103691,1,Research,Platform,2024-01-12,Post-Market,Low
103692,Product_103692,4,Diagnostics,Reagent,2022-02-10,Approved,Low
103693,Product_103693,1,Product Management,Platform,2025-07-04,Post-Market,Low
103694,Product_103694,3,Research,New Product,2024-07-26,Approved,Low
103695,Product_103695,5,Research,Software,2024-09-23,Launched,Medium
103696,Product_103696,3,Diagnostics,Platform,2024-03-09,Post-Market,Low
103697,Product_103697,2,Product Management,Reagent,2025-12-22,Approved,Low
103698,Product_103698,1,Diagnostics,New Product,2025-02-11,Approved,Low
103699,Product_103699,1,Research,Reagent,2024-04-24,Development,Low
103700,Product_103700,3,Regulatory Affairs,Platform,2024-01-03,Approved,Low
103701,Product_103701,6,Diagnostics,Reagent,2025-05-04,Launched,Low
103702,Product_103702,2,Product Management,New Product,2023-06-02,Development,Medium
103703,Product_103703,4,Product Management,Component,2025-06-11,Submission,Medium
103704,Product_103704,5,Regulatory Affairs,New Product,2022-07-19,Approved,Medium
103705,Product_103705,1,Diagnostics,Reagent,2022-02-22,Submission,Medium
103706,Product_103706,1,Diagnostics,New Product,2022-03-16,Launched,Low
103707,Product_103707,2,Diagnostics,Platform,2023-06-20,Approved,Medium
103708,Product_103708,4,Product Management,Component,2024-02-12,Development,Low
103709,Product_103709,3,Product Management,Platform,2025-08-02,Submission,Low
103710,Product_103710,5,Product Management,Software,2025-09-04,Approved,Low
103711,Product_103711,6,Quality Assurance,Software,2022-02-15,Submission,Medium
103712,Product_103712,5,Research,New Product,2025-01-24,Submission,Medium
103713,Product_103713,6,Diagnostics,Software,2022-10-22,Submission,Medium
103714,Product_103714,5,Research,Platform,2023-07-29,Approved,Medium
103715,Product_103715,6,Product Management,Component,2025-06-07,Launched,Low
103716,Product_103716,6,Product Management,New Product,2025-12-08,Launched,Medium
103717,Product_103717,5,Regulatory Affairs,Platform,2025-03-05,Post-Market,Low
103718,Product_103718,5,Diagnostics,Reagent,2022-09-26,Launched,Low
103719,Product_103719,6,Product Management,Reagent,2022-02-25,Submission,Low
103720,Product_103720,3,Quality Assurance,Reagent,2025-12-28,Approved,Low
103721,Product_103721,4,Research,Software,2022-12-10,Launched,Medium
103722,Product_103722,3,Quality Assurance,New Product,2022-12-03,Launched,Medium
103723,Product_103723,6,Product Management,Platform,2024-02-02,Submission,Medium
103724,Product_103724,3,Quality Assurance,New Product,2022-09-03,Launched,High
103725,Product_103725,5,Product Management,Software,2024-08-30,Submission,Low
103726,Product_103726,5,Diagnostics,New Product,2025-06-08,Approved,Medium
103727,Product_103727,6,Product Management,Reagent,2023-05-21,Launched,Low
103728,Product_103728,2,Diagnostics,New Product,2023-11-16,Post-Market,Low
103729,Product_103729,5,Research,New Product,2025-08-07,Post-Market,Medium
103730,Product_103730,5,Quality Assurance,Reagent,2025-07-27,Post-Market,Medium
103731,Product_103731,6,Quality Assurance,New Product,2022-05-17,Approved,Medium
103732,Product_103732,6,Regulatory Affairs,New Product,2024-12-28,Approved,Low
103733,Product_103733,4,Research,Component,2022-01-30,Submission,Medium
103734,Product_103734,4,Research,Reagent,2022-08-17,Launched,Low
103735,Product_103735,1,Research,New Product,2024-07-05,Launched,Low
103736,Product_103736,6,Regulatory Affairs,Platform,2022-06-28,Development,Low
103737,Product_103737,2,Regulatory Affairs,New Product,2022-09-26,Approved,Low
103738,Product_103738,5,Diagnostics,Component,2023-10-15,Post-Market,Low
103739,Product_103739,5,Product Management,Platform,2023-08-31,Submission,Low
103740,Product_103740,3,Product Management,Component,2024-03-31,Approved,Low
103741,Product_103741,1,Product Management,Platform,2025-09-06,Post-Market,Low
103742,Product_103742,1,Quality Assurance,Reagent,2023-09-11,Approved,Low
103743,Product_103743,6,Product Management,Component,2023-03-24,Launched,Medium
103744,Product_103744,3,Product Management,Software,2022-11-06,Approved,Medium
103745,Product_103745,1,Research,Platform,2025-07-05,Approved,Low
103746,Product_103746,5,Regulatory Affairs,New Product,2022-11-14,Submission,High
103747,Product_103747,2,Regulatory Affairs,New Product,2022-01-06,Development,Low
103748,Product_103748,6,Quality Assurance,Component,2024-01-15,Approved,Medium
103749,Product_103749,2,Regulatory Affairs,New Product,2024-12-04,Launched,Medium
103750,Product_103750,1,Product Management,New Product,2022-01-21,Launched,Medium
103751,Product_103751,1,Regulatory Affairs,Platform,2024-07-19,Approved,Low
103752,Product_103752,3,Diagnostics,New Product,2023-10-04,Submission,Low
103753,Product_103753,3,Quality Assurance,New Product,2025-02-08,Launched,Low
103754,Product_103754,5,Product Management,Component,2022-02-18,Approved,Low
103755,Product_103755,3,Research,Software,2025-08-03,Development,Low
103756,Product_103756,2,Diagnostics,New Product,2025-06-29,Post-Market,Low
103757,Product_103757,2,Quality Assurance,Software,2024-09-29,Post-Market,Low
103758,Product_103758,2,Research,New Product,2024-06-24,Submission,Low
103759,Product_103759,6,Diagnostics,Reagent,2024-10-25,Approved,Low
103760,Product_103760,1,Product Management,Component,2022-08-23,Launched,Medium
103761,Product_103761,6,Diagnostics,Platform,2025-08-03,Approved,Medium
